id	file	result	measured
p63	Modules/KickAid/assembled/KickAid_Assembled_FIX_01.jpg	keep	n95=281 white=0.00 soft=0.124 strong=0.103
p63	Modules/KickAid/assembled/KickAid_Assembled_Front_B.jpg	keep	n95=86 white=0.00 soft=0.054 strong=0.075
p63	Modules/KickAid/assembled/KickAid_Assembled_Front_F.jpg	keep	n95=96 white=0.00 soft=0.073 strong=0.095
p63	Modules/KickAid/assembled/KickAid_Assembled_Main_B.jpg	keep	n95=95 white=0.00 soft=0.053 strong=0.085
p63	Modules/KickAid/assembled/KickAid_Assembled_Main_F.jpg	keep	n95=73 white=0.00 soft=0.057 strong=0.087
p630	modules/hihat/Rev2/Bumm-Bumm-Garage-Hihat-Rev2-Main-Board.jpg	keep	n95=270 white=0.01 soft=0.134 strong=0.208
p630	modules/hihat/Rev2/Bumm-Bumm-Garage-Hihat-Rev2-Noise-Board.jpg	keep	n95=276 white=0.01 soft=0.137 strong=0.184
p630	modules/hihat/Rev2/Bumm-Bumm-Garage-Hihat-Rev2-Panel-Control-Board.jpg	keep	n95=103 white=0.05 soft=0.140 strong=0.128
p631	modules/mixer-0.1/163535509_204415484816763_6223775483818641984_n.jpg	keep	n95=35 white=0.00 soft=0.100 strong=0.036
p631	modules/mixer-0.1/163555450_154504689869616_7150287753202669814_n.jpg	keep	n95=42 white=0.00 soft=0.257 strong=0.117
p631	modules/mixer-0.1/164360689_169070371612264_2588453398237662331_n.jpg	keep	n95=148 white=0.01 soft=0.183 strong=0.104
p631	modules/mixer-0.1/Material/IMG_7901.png	drop	flat graphic n95=33 white=0.00 soft=0.092 strong=0.035
p631	modules/mixer-0.1/Material/IMG_7902.png	drop	flat graphic n95=30 white=0.00 soft=0.261 strong=0.097
p631	modules/mixer-0.1/Material/IMG_7903.png	keep	n95=137 white=0.01 soft=0.179 strong=0.101
p632	modules/mixer-ii/Rev4/Bumm-Bumm-Garage-Mixer-II-Rev4-Control_Board.JPG	keep	n95=24 white=0.00 soft=0.150 strong=0.185
p632	modules/mixer-ii/Rev4/Bumm-Bumm-Garage-Mixer-II-Rev4-Main_Board.JPG	keep	n95=123 white=0.00 soft=0.140 strong=0.176
p632	modules/mixer-ii/Rev4/Bumm-Bumm-Garage-Mixer-II-Rev4-Right_Left.JPG	keep	n95=140 white=0.01 soft=0.132 strong=0.212
p632	modules/mixer-ii/Rev4/Bumm-Bumm-Garage-Mixer-II-Rev4.jpg	keep	n95=86 white=0.03 soft=0.056 strong=0.036
p633	modules/noise-generator-0.2/127802718_2479150645727952_3230375602237006437_n.jpg	keep	n95=210 white=0.02 soft=0.178 strong=0.133
p633	modules/noise-generator-0.2/127847106_201614441532627_72816323489811047_n.jpg	keep	n95=69 white=0.00 soft=0.131 strong=0.037
p633	modules/noise-generator-0.2/128183801_1103891256716958_4694895681545672826_n.jpg	keep	n95=81 white=0.00 soft=0.237 strong=0.163
p633	modules/noise-generator-0.2/Material/IMG_7555.png	drop	flat graphic n95=41 white=0.00 soft=0.080 strong=0.030
p633	modules/noise-generator-0.2/Material/IMG_7556.png	drop	flat graphic n95=58 white=0.00 soft=0.269 strong=0.108
p633	modules/noise-generator-0.2/Material/IMG_7557.png	keep	n95=193 white=0.02 soft=0.166 strong=0.123
p635	modules/sequencer-0.1/121511335_1053490181749202_6444143518756813627_n.jpg	keep	n95=143 white=0.01 soft=0.257 strong=0.140
p635	modules/sequencer-0.1/121534714_480381676251688_1173796585341321498_n.jpg	keep	n95=287 white=0.01 soft=0.191 strong=0.158
p635	modules/sequencer-0.1/121736146_988187851592777_9139359872235283236_n.jpg	keep	n95=71 white=0.00 soft=0.106 strong=0.034
p635	modules/sequencer-0.1/Material/IMG_7407.png	drop	flat graphic n95=47 white=0.00 soft=0.188 strong=0.087
p635	modules/sequencer-0.1/Material/IMG_7408.png	keep	n95=208 white=0.01 soft=0.194 strong=0.151
p635	modules/sequencer-0.1/Material/IMG_7409.png	drop	flat graphic n95=30 white=0.00 soft=0.068 strong=0.026
p635	modules/sequencer-0.1/Material/IMG_7410.png	drop	flat graphic n95=51 white=0.00 soft=0.095 strong=0.037
p635	modules/sequencer-0.1/Material/IMG_7411.png	drop	flat graphic n95=39 white=0.00 soft=0.073 strong=0.030
p635	modules/sequencer-0.1/Material/IMG_7412.png	keep	n95=63 white=0.00 soft=0.106 strong=0.042
p635	modules/sequencer-0.1/Material/IMG_7413.png	keep	n95=61 white=0.00 soft=0.113 strong=0.048
p638	modules/vca-0.1/125869761_188013636137073_7108964133626207951_n.jpg	keep	n95=202 white=0.01 soft=0.168 strong=0.090
p638	modules/vca-0.1/125916722_300842084376449_2966324182874722307_n.jpg	keep	n95=52 white=0.00 soft=0.246 strong=0.127
p638	modules/vca-0.1/126015022_380369819866411_1883062082916193714_n.jpg	keep	n95=40 white=0.00 soft=0.111 strong=0.027
p638	modules/vca-0.1/Material/Bumm Bumm Garage VCA 0.1 Stripboard.png	drop	flat graphic n95=5 white=0.89 soft=0.223 strong=0.144
p638	modules/vca-0.1/Material/IMG_7511.png	drop	flat graphic n95=32 white=0.00 soft=0.093 strong=0.027
p638	modules/vca-0.1/Material/IMG_7514.png	drop	flat graphic n95=38 white=0.00 soft=0.276 strong=0.076
p638	modules/vca-0.1/Material/IMG_7517.png	keep	n95=142 white=0.01 soft=0.159 strong=0.083
p639	modules/vca-0.2/152798635_151603326780103_2547913298771443805_n.jpg	keep	n95=54 white=0.00 soft=0.216 strong=0.204
p639	modules/vca-0.2/153180515_182987476582838_2630144230978475653_n.jpg	drop	line art (JPEG) n95=30 white=0.00 soft=0.078 strong=0.025
p639	modules/vca-0.2/153766931_724161221801396_8035976398690150812_n.jpg	keep	n95=117 white=0.01 soft=0.188 strong=0.074
p639	modules/vca-0.2/Material/IMG_7779.png	drop	flat graphic n95=38 white=0.00 soft=0.064 strong=0.025
p639	modules/vca-0.2/Material/IMG_7780.png	drop	flat graphic n95=35 white=0.00 soft=0.270 strong=0.110
p639	modules/vca-0.2/Material/IMG_7781.png	keep	n95=108 white=0.01 soft=0.184 strong=0.067
p64	Modules/LOGx/assembled/LOGx_Assembled_Front_B.jpg	keep	n95=37 white=0.01 soft=0.032 strong=0.036
p64	Modules/LOGx/assembled/LOGx_Assembled_Front_F.jpg	keep	n95=55 white=0.00 soft=0.039 strong=0.049
p64	Modules/LOGx/assembled/LOGx_Assembled_Main_B.jpg	keep	n95=43 white=0.29 soft=0.037 strong=0.047
p640	modules/vcf/Rev4/Bumm-Bumm-Garage-VCF-Rev4-Bottom.jpg	keep	n95=120 white=0.02 soft=0.153 strong=0.160
p640	modules/vcf/Rev4/Bumm-Bumm-Garage-VCF-Rev4-Front-Side.jpg	keep	n95=110 white=0.01 soft=0.057 strong=0.032
p640	modules/vcf/Rev4/Bumm-Bumm-Garage-VCF-Rev4-Front-greenLED.jpg	keep	n95=112 white=0.30 soft=0.067 strong=0.113
p640	modules/vcf/Rev4/Bumm-Bumm-Garage-VCF-Rev4-Front.jpg	keep	n95=114 white=0.30 soft=0.066 strong=0.113
p640	modules/vcf/Rev4/Bumm-Bumm-Garage-VCF-Rev4-Right.jpg	keep	n95=86 white=0.00 soft=0.131 strong=0.231
p640	modules/vcf/Rev4/Bumm-Bumm-Garage-VCF-Rev4-Top.jpg	keep	n95=100 white=0.04 soft=0.154 strong=0.154
p641	modules/vco-0.4/119933195_635916206988813_4624260561421113845_n.jpg	keep	n95=190 white=0.02 soft=0.169 strong=0.102
p641	modules/vco-0.4/119948956_622572921628447_8042321751980002205_n.jpg	keep	n95=137 white=0.02 soft=0.186 strong=0.150
p641	modules/vco-0.4/120069748_171071121269591_6942984310127158100_n.jpg	keep	n95=125 white=0.00 soft=0.146 strong=0.056
p641	modules/vco-0.4/120127588_953387381808788_8849483215751231923_n.jpg	keep	n95=108 white=0.00 soft=0.255 strong=0.157
p641	modules/vco-0.4/Material/1.png	keep	n95=73 white=0.00 soft=0.096 strong=0.046
p641	modules/vco-0.4/Material/2.png	keep	n95=182 white=0.02 soft=0.164 strong=0.099
p641	modules/vco-0.4/Material/3.png	keep	n95=136 white=0.02 soft=0.180 strong=0.145
p641	modules/vco-0.4/Material/4.png	keep	n95=65 white=0.00 soft=0.232 strong=0.126
p642	modules/vco-II-0.2.3/158933399_2237179489752282_9037857550719587847_n.jpg	keep	n95=76 white=0.00 soft=0.212 strong=0.158
p642	modules/vco-II-0.2.3/159096261_2891895357757563_2561795357959348618_n.jpg	keep	n95=122 white=0.12 soft=0.140 strong=0.055
p642	modules/vco-II-0.2.3/160017333_213328790578242_8465238797184565485_n.jpg	keep	n95=71 white=0.00 soft=0.096 strong=0.028
p642	modules/vco-II-0.2.3/Material/IMG_7867.png	keep	n95=133 white=0.16 soft=0.133 strong=0.057
p642	modules/vco-II-0.2.3/Material/IMG_7868.png	drop	flat graphic n95=46 white=0.00 soft=0.082 strong=0.023
p642	modules/vco-II-0.2.3/Material/IMG_7870.png	drop	flat graphic n95=60 white=0.00 soft=0.248 strong=0.107
p643	modules/vco-iii-0.1.1/IMG_7937.jpg	keep	n95=43 white=0.00 soft=0.064 strong=0.023
p643	modules/vco-iii-0.1.1/IMG_7942.jpg	keep	n95=108 white=0.00 soft=0.170 strong=0.231
p643	modules/vco-iii-0.1.1/IMG_7943.jpg	keep	n95=57 white=0.00 soft=0.233 strong=0.149
p643	modules/vco-iii-0.1.1/IMG_7944.jpg	keep	n95=207 white=0.11 soft=0.108 strong=0.068
p644	modules/voltage-controlled-envelope-generator-vceg/REV-2/Bumm-Bumm-Garage-Voltage-Controlled-Envelope-Generator-VCEG-Control-Board.JPG	keep	n95=36 white=0.01 soft=0.233 strong=0.072
p644	modules/voltage-controlled-envelope-generator-vceg/REV-2/Bumm-Bumm-Garage-Voltage-Controlled-Envelope-Generator-VCEG-Left-and-Top.JPG	keep	n95=143 white=0.00 soft=0.173 strong=0.155
p644	modules/voltage-controlled-envelope-generator-vceg/REV-2/Bumm-Bumm-Garage-Voltage-Controlled-Envelope-Generator-VCEG-Main-Board.JPG	keep	n95=135 white=0.00 soft=0.177 strong=0.131
p644	modules/voltage-controlled-envelope-generator-vceg/REV-2/Bumm-Bumm-Garage-Voltage-Controlled-Envelope-Generator-VCEG.jpg	keep	n95=92 white=0.01 soft=0.095 strong=0.032
p644	modules/voltage-controlled-envelope-generator-vceg/REV-2/IMG_9039.jpg	drop	line art (JPEG) n95=29 white=0.00 soft=0.120 strong=0.049
p65	Modules/MiX/assembled/MiX_Assembled_Front_F.jpg	keep	n95=35 white=0.00 soft=0.041 strong=0.051
p65	Modules/MiX/assembled/MiX_Assembled_Main_F.jpg	keep	n95=77 white=0.01 soft=0.066 strong=0.077
p656	Modules/CGS/Analog Switch Matrix/Documentation/Rendering.jpg	keep	n95=38 white=0.00 soft=0.106 strong=0.098
p657	Modules/HAGIWO/4Ch Sample Player/Electronics/Front/HAGIWO Sampler Front.png	drop	flat graphic n95=1 white=0.96 soft=0.009 strong=0.064
p659	Modules/HAGIWO/Display/Electronics/Front/HAGIWO Display Frontplatte.png	keep	not measured (cannot identify image file <_io.BytesIO )
p66	Modules/MiniDJ/assembled/MiniDJ_Assembled_Back_B.jpg	keep	n95=42 white=0.00 soft=0.035 strong=0.088
p66	Modules/MiniDJ/assembled/MiniDJ_Assembled_Back_F.jpg	keep	n95=48 white=0.02 soft=0.040 strong=0.086
p66	Modules/MiniDJ/assembled/MiniDJ_Assembled_Main_B.jpg	keep	n95=71 white=0.08 soft=0.042 strong=0.074
p66	Modules/MiniDJ/assembled/MiniDJ_Assembled_Main_F.jpg	keep	n95=68 white=0.00 soft=0.054 strong=0.082
p661	Modules/HAGIWO/Sync LFO/Mechanics/HAGIWO Sync LFO Front.png	drop	flat graphic n95=5 white=0.92 soft=0.014 strong=0.088
p663	Modules/Haraldswerk/NGF-E LFO/Documentation/Rendering.jpg	keep	n95=10 white=0.00 soft=0.010 strong=0.017
p663	Modules/Haraldswerk/NGF-E LFO/Electronics/Front/Haraldswerk NGF-E LFO Front.png	keep	not measured (cannot identify image file <_io.BytesIO )
p664	Modules/MFOS/Dual VCA #2/Documentation/Rendering.JPG	keep	n95=18 white=0.00 soft=0.028 strong=0.029
p665	Modules/MFOS/Eight Stage Phase Shifter/Documentation/Rendering.jpg	keep	n95=19 white=0.00 soft=0.012 strong=0.019
p665	Modules/MFOS/Eight Stage Phase Shifter/Mechanics/MFOS Phaser Front.png	keep	not measured (cannot identify image file <_io.BytesIO )
p665	Modules/MFOS/Eight Stage Phase Shifter/Mechanics/MFOS Phaser Module.png	drop	flat graphic n95=15 white=0.00 soft=0.023 strong=0.097
p666	Modules/MFOS/Noise Cornucopia/Electronics/Front/MFOS Noise Cornucopia Front.png	keep	not measured (cannot identify image file <_io.BytesIO )
p666	Modules/MFOS/Noise Cornucopia/Mechanics/MFOS Noise Cornucopia Front.png	keep	not measured (cannot identify image file <_io.BytesIO )
p667	Modules/Slim Line/Buffered Multiple/Documentation/Handbuch Seite 1.png	drop	mostly transparent (artwork/icon) n95=1 white=0.00 soft=0.013 strong=0.079
p667	Modules/Slim Line/Buffered Multiple/Documentation/Handbuch Seite 2.png	drop	mostly transparent (artwork/icon) n95=1 white=0.00 soft=0.029 strong=0.145
p667	Modules/Slim Line/Buffered Multiple/Documentation/Handbuch Seite 3.png	drop	mostly transparent (artwork/icon) n95=44 white=0.00 soft=0.047 strong=0.150
p667	Modules/Slim Line/Buffered Multiple/Documentation/Rendering.JPG	keep	n95=12 white=0.00 soft=0.004 strong=0.012
p667	Modules/Slim Line/Buffered Multiple/Mechanics/Buffered Multiple.JPG	keep	n95=6 white=0.00 soft=0.012 strong=0.011
p668	Modules/Slim Line/Buffered Multiple SMD/Documentation/20230219_085442.jpg	keep	n95=70 white=0.00 soft=0.200 strong=0.051
p668	Modules/Slim Line/Buffered Multiple SMD/Documentation/Handbuch Seite 1.png	drop	mostly transparent (artwork/icon) n95=1 white=0.00 soft=0.013 strong=0.079
p668	Modules/Slim Line/Buffered Multiple SMD/Documentation/Handbuch Seite 2.png	drop	mostly transparent (artwork/icon) n95=1 white=0.00 soft=0.029 strong=0.145
p668	Modules/Slim Line/Buffered Multiple SMD/Documentation/Handbuch Seite 3.png	drop	mostly transparent (artwork/icon) n95=44 white=0.00 soft=0.047 strong=0.150
p668	Modules/Slim Line/Buffered Multiple SMD/Documentation/Rendering.JPG	keep	n95=12 white=0.00 soft=0.004 strong=0.012
p668	Modules/Slim Line/Buffered Multiple SMD/Mechanics/Buffered Multiple.JPG	keep	n95=6 white=0.00 soft=0.012 strong=0.011
p669	Modules/Slim Line/Clock Divider/Documentation/Handbuch Seite 1.png	drop	mostly transparent (artwork/icon) n95=1 white=0.00 soft=0.011 strong=0.075
p669	Modules/Slim Line/Clock Divider/Documentation/Handbuch Seite 2.png	drop	mostly transparent (artwork/icon) n95=11 white=0.48 soft=0.045 strong=0.205
p669	Modules/Slim Line/Clock Divider/Documentation/Handbuch Seite 3.png	drop	mostly transparent (artwork/icon) n95=43 white=0.00 soft=0.047 strong=0.150
p669	Modules/Slim Line/Clock Divider/Mechanics/Slimline Clock Divider Module Front.JPG	keep	n95=13 white=0.16 soft=0.096 strong=0.125
p669	Modules/Slim Line/Clock Divider/Mechanics/Slimline Clock Divider V2 Front.png	drop	flat graphic n95=1 white=0.96 soft=0.012 strong=0.109
p67	Modules/Nucleus/assembled/Nucleus_Assembled_Front_B.jpg	keep	n95=103 white=0.00 soft=0.054 strong=0.079
p67	Modules/Nucleus/assembled/Nucleus_Assembled_Front_F.jpg	keep	n95=94 white=0.00 soft=0.069 strong=0.066
p67	Modules/Nucleus/assembled/Nucleus_Assembled_Main_B.jpg	keep	n95=89 white=0.01 soft=0.056 strong=0.069
p67	Modules/Nucleus/assembled/Nucleus_Assembled_Tube.jpg	keep	n95=48 white=0.19 soft=0.055 strong=0.047
p670	Modules/Slim Line/Precision Adder/Mechanics/Slimline Precision Adder Front.png	drop	flat graphic n95=1 white=0.96 soft=0.013 strong=0.113
p671	Modules/Slim Line/Rectifier/Mechanics/Slimline Rectifier Front.png	drop	flat graphic n95=1 white=0.96 soft=0.011 strong=0.112
p672	Modules/Slim Line/Rectifier SMD/Documentation/Handbuch Seite 1.png	drop	mostly transparent (artwork/icon) n95=1 white=0.00 soft=0.012 strong=0.083
p672	Modules/Slim Line/Rectifier SMD/Documentation/Handbuch Seite 2.png	drop	mostly transparent (artwork/icon) n95=1 white=0.00 soft=0.039 strong=0.199
p672	Modules/Slim Line/Rectifier SMD/Documentation/Handbuch Seite 3.png	drop	mostly transparent (artwork/icon) n95=48 white=0.00 soft=0.071 strong=0.120
p672	Modules/Slim Line/Rectifier SMD/Documentation/Rendering.png	drop	flat graphic n95=13 white=0.67 soft=0.023 strong=0.046
p672	Modules/Slim Line/Rectifier SMD/Documentation/ec778fda-3ce0-42d2-8429-7ae5b2f354bd.jpeg	keep	n95=122 white=0.00 soft=0.184 strong=0.070
p672	Modules/Slim Line/Rectifier SMD/Mechanics/Slimline Rectifier Front.png	drop	flat graphic n95=1 white=0.96 soft=0.011 strong=0.112
p673	Modules/Slim Line/Sample&Hold/Documentation/Rendering.jpg	keep	n95=6 white=0.04 soft=0.006 strong=0.020
p674	Modules/Slim Line/Sample&Hold SMD/Documentation/20230718_183401.jpg	keep	n95=126 white=0.00 soft=0.209 strong=0.058
p674	Modules/Slim Line/Sample&Hold SMD/Documentation/Handbuch Seite 1.png	drop	mostly transparent (artwork/icon) n95=1 white=0.00 soft=0.014 strong=0.086
p674	Modules/Slim Line/Sample&Hold SMD/Documentation/Handbuch Seite 2.png	drop	mostly transparent (artwork/icon) n95=1 white=0.00 soft=0.034 strong=0.154
p674	Modules/Slim Line/Sample&Hold SMD/Documentation/Handbuch Seite 3.png	drop	mostly transparent (artwork/icon) n95=43 white=0.00 soft=0.048 strong=0.157
p674	Modules/Slim Line/Sample&Hold SMD/Documentation/Rendering.jpg	keep	n95=6 white=0.04 soft=0.006 strong=0.020
p674	Modules/Slim Line/Sample&Hold SMD/Mechanics/Sample&Hold Module Front.JPG	keep	n95=13 white=0.21 soft=0.096 strong=0.173
p675	Modules/Slim Line/Single Attenuator/Documentation/Rendering.JPG	keep	n95=9 white=0.00 soft=0.008 strong=0.017
p675	Modules/Slim Line/Single Attenuator/Mechanics/Single Attenuator HiRes.png	drop	flat graphic n95=6 white=0.01 soft=0.139 strong=0.125
p675	Modules/Slim Line/Single Attenuator/Mechanics/Single Attenuator.JPG	keep	n95=7 white=0.01 soft=0.104 strong=0.193
p676	Modules/Slim Line/VCA/Mechanics/Slimline VCA Front.png	keep	not measured (cannot identify image file <_io.BytesIO )
p677	Modules/Slim Line/Voltage Controlled Switch/Documentation/Handbuch Seite 1.png	drop	mostly transparent (artwork/icon) n95=1 white=0.00 soft=0.014 strong=0.094
p677	Modules/Slim Line/Voltage Controlled Switch/Documentation/Handbuch Seite 2.png	drop	mostly transparent (artwork/icon) n95=18 white=0.46 soft=0.037 strong=0.197
p677	Modules/Slim Line/Voltage Controlled Switch/Documentation/Handbuch Seite 3.png	drop	mostly transparent (artwork/icon) n95=42 white=0.00 soft=0.049 strong=0.159
p677	Modules/Slim Line/Voltage Controlled Switch/Documentation/ea97082e-4144-41ba-bf36-c3e3d4d441ec.jpeg	keep	n95=131 white=0.00 soft=0.253 strong=0.079
p677	Modules/Slim Line/Voltage Controlled Switch/Mechanics/Slimline Voltage Controlled Switch Front.png	drop	flat graphic n95=5 white=0.80 soft=0.020 strong=0.136
p677	Modules/Slim Line/Voltage Controlled Switch/Mechanics/Slimline Voltage Controlled Switch Module Front.JPG	keep	n95=11 white=0.19 soft=0.068 strong=0.181
p678	Modules/Standard Line/4Ch Mixer/Documentation/Rendering.jpg	keep	n95=7 white=0.03 soft=0.005 strong=0.022
p679	Modules/Standard Line/Atari Punk Console/Documentation/Rendering.jpg	keep	n95=13 white=0.00 soft=0.009 strong=0.016
p680	Modules/Standard Line/Baby8 Sequencer/Documentation/Rendering.jpg	keep	n95=5 white=0.02 soft=0.004 strong=0.018
p681	Modules/Standard Line/Classic ADSR/Electronics/Front/Classic ADSR Front.png	drop	flat graphic n95=6 white=0.90 soft=0.029 strong=0.143
p681	Modules/Standard Line/Classic ADSR/Mechanics/Classic ADSR Front.png	drop	flat graphic n95=6 white=0.90 soft=0.029 strong=0.143
p682	Modules/Standard Line/Clock Divider/Documentation/Rendering.jpg	keep	n95=9 white=0.02 soft=0.009 strong=0.029
p682	Modules/Standard Line/Clock Divider/Electronics/Front/Clock Divider Frontplatte.png	drop	flat graphic n95=1 white=0.95 soft=0.007 strong=0.065
p683	Modules/Standard Line/Envelope Follower/Electronics/Front/Envelope Follower Front.png	drop	flat graphic n95=2 white=0.95 soft=0.012 strong=0.084
p683	Modules/Standard Line/Envelope Follower/Mechanics/Envelope Follower Front.png	drop	flat graphic n95=2 white=0.95 soft=0.012 strong=0.084
p684	Modules/Standard Line/LFO/Electronics/Front/Haraldswerk NGF-E LFO Front.png	keep	not measured (cannot identify image file <_io.BytesIO )
p686	Modules/Standard Line/Power Module/Mechanics/Power Modul Module.png	drop	flat graphic n95=11 white=0.00 soft=0.036 strong=0.035
p687	Modules/Standard Line/Vactrol VCF/Mechanics/Vactrol VCF Front.png	keep	not measured (cannot identify image file <_io.BytesIO )
p688	Modules/YuSynth/Balanced Modulator/Electronics/Front/YuSynth Balanced Modulator Frontplatte.png	keep	not measured (cannot identify image file <_io.BytesIO )
p71	v1/power pcb/tiny-psu-main/smt.jpg	keep	n95=30 white=0.06 soft=0.069 strong=0.087
p72	v2/images/7RC00922_2048.jpg	keep	n95=114 white=0.35 soft=0.082 strong=0.105
p72	v2/images/7RC00923_2048.jpg	keep	n95=57 white=0.23 soft=0.039 strong=0.048
p72	v2/images/7RC00925_2048.jpg	keep	n95=119 white=0.22 soft=0.124 strong=0.057
p72	v2/images/7RC00926_2048.jpg	keep	n95=104 white=0.20 soft=0.069 strong=0.039
p72	v2/images/7RC00928_2048.jpg	keep	n95=76 white=0.30 soft=0.062 strong=0.081
p72	v2/images/7RC00929_2048.jpg	keep	n95=73 white=0.23 soft=0.051 strong=0.036
p72	v2/images/7RC00930_2048.jpg	keep	n95=109 white=0.15 soft=0.094 strong=0.089
p72	v2/images/7RC00932_2048.jpg	keep	n95=115 white=0.29 soft=0.079 strong=0.080
p72	v2/images/7RC00932_4096.jpg	keep	n95=114 white=0.29 soft=0.080 strong=0.078
p72	v2/images/7RC00934_2048.jpg	keep	n95=113 white=0.20 soft=0.100 strong=0.105
p72	v2/images/7RC00934_4096.jpg	keep	n95=114 white=0.20 soft=0.102 strong=0.102
p72	v2/images/7RC00972.JPG	keep	n95=319 white=0.02 soft=0.131 strong=0.106
p72	v2/images/7RC00985_2048.jpg	keep	n95=227 white=0.20 soft=0.137 strong=0.120
p72	v2/images/7RC00986_2048.jpg	keep	n95=211 white=0.15 soft=0.158 strong=0.060
p721	3340-vco/vco.jpg	keep	n95=52 white=0.01 soft=0.041 strong=0.067
p722	909-clap/909HC.jpg	keep	n95=52 white=0.03 soft=0.048 strong=0.058
p723	909-cymbals/909CY.jpg	keep	n95=28 white=0.01 soft=0.035 strong=0.058
p724	909-hihat/909_HH.jpg	keep	n95=54 white=0.04 soft=0.046 strong=0.069
p725	909-kick/909BD.JPG	keep	n95=57 white=0.03 soft=0.077 strong=0.077
p726	909-rimshot/909RIM.jpg	keep	n95=43 white=0.01 soft=0.068 strong=0.051
p727	909-snare/909_SD.jpg	keep	n95=58 white=0.02 soft=0.030 strong=0.053
p728	909-toms/909_TOMS.jpg	keep	n95=45 white=0.01 soft=0.027 strong=0.053
p729	bassbuddy/BB.jpg	keep	n95=50 white=0.00 soft=0.050 strong=0.069
p730	bmult/bmult.jpg	keep	n95=52 white=0.00 soft=0.060 strong=0.075
p731	bmult2/BMULT2.jpg	keep	n95=46 white=0.00 soft=0.032 strong=0.058
p732	busboard/BUSBOARD.jpg	keep	n95=169 white=0.00 soft=0.069 strong=0.091
p733	cvc/cvc.jpg	keep	n95=54 white=0.00 soft=0.026 strong=0.075
p734	diode-vcf/VCF.JPG	keep	n95=47 white=0.20 soft=0.027 strong=0.049
p735	dvca/DVCA.jpg	keep	n95=61 white=0.36 soft=0.042 strong=0.061
p736	feitw/FEITW.jpg	keep	n95=87 white=0.31 soft=0.031 strong=0.050
p737	long_busboard/LBUSBOARD.jpg	keep	n95=47 white=0.00 soft=0.099 strong=0.147
p738	midi-sync/MIDISYNC.jpg	keep	n95=62 white=0.03 soft=0.076 strong=0.083
p739	pmult/PMULT.jpg	keep	n95=34 white=0.00 soft=0.033 strong=0.052
p740	snh_noise/SNHN.jpg	keep	n95=44 white=0.00 soft=0.027 strong=0.058
p741	umix/UMIX.jpg	keep	n95=46 white=0.21 soft=0.024 strong=0.051
p742	vc-lfo/VC_LFO.jpg	keep	n95=45 white=0.00 soft=0.030 strong=0.053
p744	VCA/images/vca-board.png	keep	n95=101 white=0.01 soft=0.110 strong=0.235
p745	VCDO/images/vcdo-pcb.png	keep	n95=95 white=0.00 soft=0.150 strong=0.117
p746	cyclic/images/case-resized.jpg	keep	n95=32 white=0.10 soft=0.190 strong=0.023
p746	cyclic/images/panel.jpg	drop	flat panel artwork (JPEG named panel) n95=15 white=0.70 soft=0.031 strong=0.118
p747	d6/images/panel.jpg	keep	n95=92 white=0.00 soft=0.067 strong=0.094
p748	drumfiend/images/drumfiend-midi.png	keep	n95=124 white=0.00 soft=0.140 strong=0.071
p748	drumfiend/images/drumfiend.png	drop	flat graphic n95=30 white=0.00 soft=0.030 strong=0.102
p748	drumfiend/images/firmware-1.png	drop	flat graphic n95=15 white=0.11 soft=0.043 strong=0.040
p748	drumfiend/images/firmware-2.png	drop	flat graphic n95=40 white=0.04 soft=0.033 strong=0.059
p749	kinky-lynx/images/kinky-lynx.png	drop	flat graphic n95=17 white=0.14 soft=0.103 strong=0.135
p751	logic/images/logic-back.PNG	drop	flat graphic n95=31 white=0.00 soft=0.055 strong=0.102
p751	logic/images/logic-front.PNG	drop	flat graphic n95=34 white=0.00 soft=0.050 strong=0.102
p752	lpg/images/lpg-board.png	keep	n95=115 white=0.02 soft=0.120 strong=0.255
p753	mix/images/mix.png	drop	flat graphic n95=31 white=0.00 soft=0.025 strong=0.147
p755	oak/images/8b-leds.jpg	keep	n95=210 white=0.00 soft=0.120 strong=0.044
p755	oak/images/oak-annotated.jpg	keep	n95=86 white=0.41 soft=0.051 strong=0.113
p757	pentanoise/images/pentanoise-board.png	keep	n95=100 white=0.10 soft=0.119 strong=0.197
p759	slew-limiter/images/slew-limiter-board.png	drop	flat graphic n95=57 white=0.02 soft=0.080 strong=0.141
p760	sycamore/images/15a-7-seg-rear.jpg	keep	n95=132 white=0.03 soft=0.202 strong=0.084
p760	sycamore/images/15b-7-seg-top.jpg	keep	n95=176 white=0.00 soft=0.066 strong=0.042
p760	sycamore/images/5a-light-pipe.jpg	keep	n95=75 white=0.01 soft=0.106 strong=0.027
p760	sycamore/images/firmware.png	drop	flat graphic n95=51 white=0.01 soft=0.024 strong=0.065
p760	sycamore/images/panel.jpg	keep	n95=57 white=0.37 soft=0.043 strong=0.067
p761	through/images/through.png	drop	flat graphic n95=21 white=0.07 soft=0.086 strong=0.131
p762	twoshot/images/panel.jpg	keep	n95=371 white=0.00 soft=0.057 strong=0.054
p763	vcadsr/images/vcadsr.PNG	drop	flat graphic n95=28 white=0.00 soft=0.030 strong=0.095
p764	yarmplus/images/yarmplus-logic.png	drop	flat graphic n95=58 white=0.01 soft=0.093 strong=0.285
p77	Modules/iVCA/assembled/iVCA_Assembled_Front_B.jpg	keep	n95=40 white=0.10 soft=0.029 strong=0.036
